,Group_ID,Study_ID,Label
2461,,12499,SUPPORTED
2462,,14493,SUPPORTED
2463,835,12504,NOT ENOUGH INFORMATION
2464,,14369,NOT ENOUGH INFORMATION
2465,836,12506,SUPPORTED
2466,,14714,SUPPORTED
2467,837,12513,NOT ENOUGH INFORMATION
2468,,14611,NOT ENOUGH INFORMATION
2469,838,824,SUPPORTED
2470,,6957,SUPPORTED
2471,,12517,SUPPORTED
2472,,13883,SUPPORTED
2473,,15604,SUPPORTED
2474,839,7139,NOT ENOUGH INFORMATION
2475,,12520,SUPPORTED
2476,840,6921,SUPPORTED
2477,,9714,SUPPORTED
2478,,12601,NOT ENOUGH INFORMATION
2479,,14036,NOT ENOUGH INFORMATION
2480,841,12624,NOT ENOUGH INFORMATION
2481,,14179,NOT ENOUGH INFORMATION
2482,842,5129,NOT ENOUGH INFORMATION
2483,,12632,NOT ENOUGH INFORMATION
2484,,14765,NOT ENOUGH INFORMATION
2485,843,9777,NOT ENOUGH INFORMATION
2486,,12633,NOT ENOUGH INFORMATION
2487,,14563,NOT ENOUGH INFORMATION
2488,844,12634,SUPPORTED
2489,,14325,REFUTED
2490,845,8788,SUPPORTED
2491,,12635,SUPPORTED
2492,,15013,SUPPORTED
2493,846,12637,REFUTED
2494,,14566,REFUTED
2495,847,12648,REFUTED
2496,,13718,REFUTED
2497,,15051,REFUTED
2498,848,8244,NOT ENOUGH INFORMATION
2499,,12658,NOT ENOUGH INFORMATION
2500,,14237,SUPPORTED
2501,849,5504,SUPPORTED
2502,,12664,SUPPORTED
2503,,14106,SUPPORTED
2504,850,12666,REFUTED
2505,,15335,REFUTED
2506,851,7228,NOT ENOUGH INFORMATION
2507,,12667,NOT ENOUGH INFORMATION
2508,,14598,NOT ENOUGH INFORMATION
2509,852,12668,SUPPORTED
2510,,15668,SUPPORTED
2511,853,12672,REFUTED
2512,,15565,REFUTED
2513,854,10190,NOT ENOUGH INFORMATION
2514,,12674,REFUTED
2515,,15957,SUPPORTED
2516,855,12675,NOT ENOUGH INFORMATION
2517,,14382,NOT ENOUGH INFORMATION
2518,856,3105,REFUTED
2519,,12680,REFUTED
2520,,15837,REFUTED
2521,857,8964,REFUTED
2522,,12684,REFUTED
2523,,14263,REFUTED
2524,858,6057,NOT ENOUGH INFORMATION
2525,,12689,SUPPORTED
2526,859,12708,NOT ENOUGH INFORMATION
2527,,13214,NOT ENOUGH INFORMATION
2528,860,4778,SUPPORTED
2529,,12744,SUPPORTED
2530,,14290,SUPPORTED
2531,861,4566,SUPPORTED
2532,,12745,SUPPORTED
2533,,13550,SUPPORTED
2534,,14046,SUPPORTED
2535,862,6766,SUPPORTED
2536,,12752,SUPPORTED
2537,,13690,SUPPORTED
2538,,14178,SUPPORTED
2539,863,9267,REFUTED
2540,,12761,NOT ENOUGH INFORMATION
2541,,15005,NOT ENOUGH INFORMATION
2542,864,2380,SUPPORTED
2543,,12765,SUPPORTED
2544,,13163,SUPPORTED
2545,,13309,SUPPORTED
2546,,13573,SUPPORTED
2547,,14200,SUPPORTED
2548,865,12768,SUPPORTED
2549,,15253,NOT ENOUGH INFORMATION
2550,866,12769,NOT ENOUGH INFORMATION
2551,,14570,NOT ENOUGH INFORMATION
2552,867,7959,NOT ENOUGH INFORMATION
2553,,11564,SUPPORTED
2554,,12778,REFUTED
2555,,14351,NOT ENOUGH INFORMATION
2556,868,12789,NOT ENOUGH INFORMATION
2557,,14103,SUPPORTED
2558,869,6379,SUPPORTED
2559,,12795,SUPPORTED
2560,,15340,SUPPORTED
2561,870,1520,SUPPORTED
2562,,4492,SUPPORTED
2563,,8137,SUPPORTED
2564,,12800,SUPPORTED
2565,,14608,SUPPORTED
2566,871,1558,SUPPORTED
2567,,4554,SUPPORTED
2568,,8138,SUPPORTED
2569,,12801,SUPPORTED
2570,,14256,SUPPORTED
2571,872,8252,NOT ENOUGH INFORMATION
2572,,12802,NOT ENOUGH INFORMATION
2573,,14612,NOT ENOUGH INFORMATION
2574,873,6048,REFUTED
2575,,12808,REFUTED
2576,,14527,REFUTED
2577,874,7083,SUPPORTED
2578,,12810,SUPPORTED
2579,,14269,SUPPORTED
2580,875,2708,SUPPORTED
2581,,6455,SUPPORTED
2582,,10278,SUPPORTED
2583,,12811,SUPPORTED
2584,876,9973,SUPPORTED
2585,,12812,NOT ENOUGH INFORMATION
2586,877,12859,SUPPORTED
2587,,13507,SUPPORTED
2588,,14028,SUPPORTED
2589,878,1866,REFUTED
2590,,2228,REFUTED
2591,,9263,REFUTED
2592,,12869,REFUTED
2593,,14277,SUPPORTED
2594,879,7317,NOT ENOUGH INFORMATION
2595,,12876,NOT ENOUGH INFORMATION
2596,,14286,NOT ENOUGH INFORMATION
2597,880,12888,SUPPORTED
2598,,14307,SUPPORTED
2599,881,12890,SUPPORTED
2600,,14310,REFUTED
2601,882,8044,SUPPORTED
2602,,12897,SUPPORTED
2603,,13826,SUPPORTED
2604,,14886,SUPPORTED
2605,883,12905,SUPPORTED
2606,,14983,SUPPORTED
2607,884,1214,NOT ENOUGH INFORMATION
2608,,7963,NOT ENOUGH INFORMATION
2609,,10843,SUPPORTED
2610,,12910,NOT ENOUGH INFORMATION
2611,,13054,NOT ENOUGH INFORMATION
2612,,14101,NOT ENOUGH INFORMATION
2613,885,12911,SUPPORTED
2614,,13599,SUPPORTED
2615,,14709,SUPPORTED
2616,886,12913,SUPPORTED
2617,,15333,SUPPORTED
2618,887,12676,SUPPORTED
2619,,12918,SUPPORTED
2620,,14838,SUPPORTED
2621,888,6660,REFUTED
2622,,12920,NOT ENOUGH INFORMATION
2623,,16029,NOT ENOUGH INFORMATION
2624,889,5231,NOT ENOUGH INFORMATION
2625,,12928,NOT ENOUGH INFORMATION
2626,890,10071,SUPPORTED
2627,,12932,REFUTED
2628,891,6052,SUPPORTED
2629,,12937,NOT ENOUGH INFORMATION
2630,892,12985,SUPPORTED
2631,,13364,NOT ENOUGH INFORMATION
2632,,13522,REFUTED
2633,893,3423,REFUTED
2634,,9605,REFUTED
2635,,13009,NOT ENOUGH INFORMATION
2636,,14639,NOT ENOUGH INFORMATION
2637,894,6230,SUPPORTED
2638,,10823,SUPPORTED
2639,,13010,SUPPORTED
2640,,14301,SUPPORTED
2641,895,13017,REFUTED
2642,,14874,NOT ENOUGH INFORMATION
2643,896,13019,NOT ENOUGH INFORMATION
2644,,14556,NOT ENOUGH INFORMATION
2645,897,13033,SUPPORTED
2646,,13838,SUPPORTED
2647,,14574,SUPPORTED
2648,898,13036,SUPPORTED
2649,,15399,SUPPORTED
2650,899,13041,NOT ENOUGH INFORMATION
2651,,14579,NOT ENOUGH INFORMATION
2652,900,13046,SUPPORTED
2653,,16119,SUPPORTED
2654,901,4697,NOT ENOUGH INFORMATION
2655,,11296,REFUTED
2656,,13048,REFUTED
2657,,14098,REFUTED
2658,902,10558,SUPPORTED
2659,,13049,SUPPORTED
2660,,14365,SUPPORTED
2661,903,13056,SUPPORTED
2662,,15546,SUPPORTED
2663,904,2485,SUPPORTED
2664,,7131,SUPPORTED
2665,,10566,SUPPORTED
2666,,13057,SUPPORTED
2667,,14827,SUPPORTED
2668,905,13058,SUPPORTED
2669,,14942,SUPPORTED
2670,906,1580,SUPPORTED
2671,,2677,SUPPORTED
2672,,6820,SUPPORTED
2673,,13059,SUPPORTED
2674,,14831,SUPPORTED
2675,907,13064,REFUTED
2676,,16003,NOT ENOUGH INFORMATION
2677,908,13065,SUPPORTED
2678,,15115,SUPPORTED
2679,909,5555,SUPPORTED
2680,,10115,SUPPORTED
2681,,13072,NOT ENOUGH INFORMATION
2682,910,11669,SUPPORTED
2683,,13073,SUPPORTED
2684,911,9459,SUPPORTED
2685,,13074,SUPPORTED
2686,912,6534,SUPPORTED
2687,,9590,SUPPORTED
2688,,13075,SUPPORTED
2689,913,6414,SUPPORTED
2690,,13139,NOT ENOUGH INFORMATION
2691,,14541,NOT ENOUGH INFORMATION
2692,914,3316,SUPPORTED
2693,,8785,SUPPORTED
2694,,13152,SUPPORTED
2695,,14879,SUPPORTED
2696,915,4795,SUPPORTED
2697,,13156,SUPPORTED
2698,,15012,SUPPORTED
2699,916,13158,REFUTED
2700,,15134,REFUTED
2701,917,5720,REFUTED
2702,,8618,REFUTED
2703,,10989,REFUTED
2704,,13160,REFUTED
2705,,14766,REFUTED
2706,918,13165,REFUTED
2707,,14454,REFUTED
2708,919,10323,SUPPORTED
2709,,13168,SUPPORTED
2710,,15019,REFUTED
2711,920,11155,REFUTED
2712,,13169,NOT ENOUGH INFORMATION
2713,,15268,REFUTED
2714,921,11418,NOT ENOUGH INFORMATION
2715,,13176,NOT ENOUGH INFORMATION
2716,,15167,NOT ENOUGH INFORMATION
2717,922,6567,SUPPORTED
2718,,9932,SUPPORTED
2719,,13177,NOT ENOUGH INFORMATION
2720,,15036,NOT ENOUGH INFORMATION
2721,923,159,SUPPORTED
2722,,9778,SUPPORTED
2723,,13178,SUPPORTED
2724,,14221,SUPPORTED
2725,924,3910,NOT ENOUGH INFORMATION
2726,,13180,NOT ENOUGH INFORMATION
2727,,14588,NOT ENOUGH INFORMATION
2728,925,2185,SUPPORTED
2729,,8958,SUPPORTED
2730,,13184,NOT ENOUGH INFORMATION
2731,,14814,NOT ENOUGH INFORMATION
2732,926,1862,SUPPORTED
2733,,3513,NOT ENOUGH INFORMATION
2734,,9613,NOT ENOUGH INFORMATION
2735,,13186,NOT ENOUGH INFORMATION
2736,,15196,NOT ENOUGH INFORMATION
2737,927,13188,SUPPORTED
2738,,15925,REFUTED
2739,928,13190,SUPPORTED
2740,,14374,SUPPORTED
2741,929,10569,REFUTED
2742,,11580,REFUTED
2743,,13192,REFUTED
2744,,15955,REFUTED
2745,930,1839,REFUTED
2746,,8465,REFUTED
2747,,11989,REFUTED
2748,,13196,REFUTED
2749,,15092,NOT ENOUGH INFORMATION
2750,931,13200,SUPPORTED
2751,,14847,SUPPORTED
2752,932,13201,SUPPORTED
2753,,16237,REFUTED
2754,933,12702,SUPPORTED
2755,,13205,SUPPORTED
2756,934,10500,REFUTED
2757,,13208,REFUTED
2758,935,10501,SUPPORTED
2759,,13209,SUPPORTED
2760,936,11494,REFUTED
2761,,13210,REFUTED
2762,937,1456,SUPPORTED
2763,,5539,SUPPORTED
2764,,11913,SUPPORTED
2765,,13283,SUPPORTED
2766,,14633,SUPPORTED
2767,938,8947,SUPPORTED
2768,,9879,SUPPORTED
2769,,13297,NOT ENOUGH INFORMATION
2770,,14068,NOT ENOUGH INFORMATION
2771,939,10829,SUPPORTED
2772,,13304,SUPPORTED
2773,,14655,SUPPORTED
2774,940,9532,SUPPORTED
2775,,13305,SUPPORTED
2776,,14326,SUPPORTED
2777,941,13313,SUPPORTED
2778,,14335,SUPPORTED
2779,942,13314,REFUTED
2780,,15390,NOT ENOUGH INFORMATION
2781,943,9029,REFUTED
2782,,10327,REFUTED
2783,,13329,SUPPORTED
2784,,14915,SUPPORTED
2785,944,13330,REFUTED
2786,,15175,REFUTED
2787,945,9884,SUPPORTED
2788,,13336,SUPPORTED
2789,,14818,SUPPORTED
2790,946,8627,SUPPORTED
2791,,13339,SUPPORTED
2792,,15774,SUPPORTED
2793,947,13344,SUPPORTED
2794,,15089,SUPPORTED
2795,948,3086,SUPPORTED
2796,,13346,NOT ENOUGH INFORMATION
2797,,15572,NOT ENOUGH INFORMATION
2798,949,13347,SUPPORTED
2799,,15574,SUPPORTED
2800,950,13350,NOT ENOUGH INFORMATION
2801,,14607,NOT ENOUGH INFORMATION
2802,951,13352,NOT ENOUGH INFORMATION
2803,,16198,NOT ENOUGH INFORMATION
2804,952,13353,SUPPORTED
2805,,16214,SUPPORTED
2806,953,13360,SUPPORTED
2807,,16095,SUPPORTED
2808,954,13361,SUPPORTED
2809,,14860,SUPPORTED
2810,955,13425,SUPPORTED
2811,,14636,SUPPORTED
2812,956,4062,NOT ENOUGH INFORMATION
2813,,13440,NOT ENOUGH INFORMATION
2814,,15165,NOT ENOUGH INFORMATION
2815,957,9933,SUPPORTED
2816,,13448,NOT ENOUGH INFORMATION
2817,,16122,SUPPORTED
2818,958,9677,SUPPORTED
2819,,13450,SUPPORTED
2820,,14815,SUPPORTED
2821,959,13457,SUPPORTED
2822,,14941,SUPPORTED
2823,960,1826,SUPPORTED
2824,,13464,REFUTED
2825,,15363,REFUTED
2826,961,5783,NOT ENOUGH INFORMATION
2827,,13465,SUPPORTED
2828,962,11199,NOT ENOUGH INFORMATION
2829,,13469,NOT ENOUGH INFORMATION
2830,,14974,NOT ENOUGH INFORMATION
2831,963,5281,NOT ENOUGH INFORMATION
2832,,13472,SUPPORTED
2833,964,9519,NOT ENOUGH INFORMATION
2834,,13476,NOT ENOUGH INFORMATION
2835,965,9143,SUPPORTED
2836,,11118,SUPPORTED
2837,,11261,SUPPORTED
2838,,13480,SUPPORTED
2839,966,10508,SUPPORTED
2840,,13483,SUPPORTED
2841,967,13544,NOT ENOUGH INFORMATION
2842,,14419,NOT ENOUGH INFORMATION
2843,968,3673,REFUTED
2844,,7371,REFUTED
2845,,9720,REFUTED
2846,,13570,NOT ENOUGH INFORMATION
2847,,14445,NOT ENOUGH INFORMATION
2848,969,13576,NOT ENOUGH INFORMATION
2849,,14772,NOT ENOUGH INFORMATION
2850,970,13577,SUPPORTED
2851,,15381,SUPPORTED
2852,971,13578,NOT ENOUGH INFORMATION
2853,,14780,NOT ENOUGH INFORMATION
2854,972,13584,REFUTED
2855,,15410,REFUTED
2856,973,5253,SUPPORTED
2857,,8853,NOT ENOUGH INFORMATION
2858,,13592,NOT ENOUGH INFORMATION
2859,,14100,NOT ENOUGH INFORMATION
2860,974,9539,SUPPORTED
2861,,12492,SUPPORTED
2862,,13593,SUPPORTED
2863,,14491,SUPPORTED
2864,975,13600,SUPPORTED
2865,,15197,SUPPORTED
2866,976,545,SUPPORTED
2867,,9474,NOT ENOUGH INFORMATION
2868,,12331,NOT ENOUGH INFORMATION
2869,,13601,NOT ENOUGH INFORMATION
2870,,14501,NOT ENOUGH INFORMATION
2871,977,3870,SUPPORTED
2872,,9846,SUPPORTED
2873,,13609,SUPPORTED
2874,,15989,SUPPORTED
2875,978,9421,REFUTED
2876,,13616,NOT ENOUGH INFORMATION
2877,,14964,NOT ENOUGH INFORMATION
2878,979,4707,NOT ENOUGH INFORMATION
2879,,13617,NOT ENOUGH INFORMATION
2880,,15107,SUPPORTED
2881,980,13619,REFUTED
2882,,16211,NOT ENOUGH INFORMATION
2883,981,13621,SUPPORTED
2884,,16246,SUPPORTED
2885,982,13624,SUPPORTED
2886,,16266,SUPPORTED
2887,983,10042,NOT ENOUGH INFORMATION
2888,,12347,NOT ENOUGH INFORMATION
2889,,13625,NOT ENOUGH INFORMATION
2890,,16078,SUPPORTED
2891,984,13629,NOT ENOUGH INFORMATION
2892,,15125,NOT ENOUGH INFORMATION
2893,985,268,SUPPORTED
2894,,1731,SUPPORTED
2895,,6770,SUPPORTED
2896,,12350,SUPPORTED
2897,,13630,SUPPORTED
2898,,14397,SUPPORTED
2899,986,7590,SUPPORTED
2900,,13632,SUPPORTED
2901,987,12422,SUPPORTED
2902,,13633,SUPPORTED
2903,988,9366,NOT ENOUGH INFORMATION
2904,,13635,SUPPORTED
2905,989,4870,NOT ENOUGH INFORMATION
2906,,13638,SUPPORTED
2907,990,11266,SUPPORTED
2908,,13640,SUPPORTED
2909,991,12153,REFUTED
2910,,13649,REFUTED
2911,,14031,REFUTED
2912,992,13665,NOT ENOUGH INFORMATION
2913,,14038,NOT ENOUGH INFORMATION
2914,993,10981,SUPPORTED
2915,,13675,SUPPORTED
2916,,14156,SUPPORTED
2917,994,2790,REFUTED
2918,,8388,REFUTED
2919,,13712,REFUTED
2920,,14900,REFUTED
2921,995,13721,NOT ENOUGH INFORMATION
2922,,14924,NOT ENOUGH INFORMATION
2923,996,5200,SUPPORTED
2924,,9414,SUPPORTED
2925,,11172,SUPPORTED
2926,,13729,SUPPORTED
2927,,15920,SUPPORTED
2928,997,13744,NOT ENOUGH INFORMATION
2929,,16351,SUPPORTED
2930,998,6991,NOT ENOUGH INFORMATION
2931,,11023,NOT ENOUGH INFORMATION
2932,,13746,NOT ENOUGH INFORMATION
2933,,15103,NOT ENOUGH INFORMATION
2934,999,8335,SUPPORTED
2935,,10855,SUPPORTED
2936,,13752,SUPPORTED
2937,,15867,NOT ENOUGH INFORMATION
2938,1000,13754,NOT ENOUGH INFORMATION
2939,,16254,NOT ENOUGH INFORMATION
2940,1001,13756,NOT ENOUGH INFORMATION
2941,,16269,NOT ENOUGH INFORMATION
2942,1002,13757,NOT ENOUGH INFORMATION
2943,,16271,NOT ENOUGH INFORMATION
2944,1003,903,REFUTED
2945,,5693,REFUTED
2946,,11190,REFUTED
2947,,13760,REFUTED
2948,,16298,REFUTED
2949,1004,5347,SUPPORTED
2950,,10804,SUPPORTED
2951,,13763,SUPPORTED
2952,1005,13788,SUPPORTED
2953,,14039,SUPPORTED
2954,1006,13832,SUPPORTED
2955,,14890,NOT ENOUGH INFORMATION
2956,1007,6812,NOT ENOUGH INFORMATION
2957,,13835,SUPPORTED
2958,,14671,NOT ENOUGH INFORMATION
2959,1008,8536,SUPPORTED
2960,,13848,REFUTED
2961,,14686,REFUTED
2962,1009,2030,SUPPORTED
2963,,11419,SUPPORTED
2964,,13849,SUPPORTED
2965,,15611,NOT ENOUGH INFORMATION
2966,1010,11754,NOT ENOUGH INFORMATION
2967,,13322,SUPPORTED
2968,,13850,SUPPORTED
2969,,14907,SUPPORTED
2970,1011,13856,NOT ENOUGH INFORMATION
2971,,14921,NOT ENOUGH INFORMATION
2972,1012,5814,NOT ENOUGH INFORMATION
2973,,8854,NOT ENOUGH INFORMATION
2974,,12187,NOT ENOUGH INFORMATION
2975,,13859,NOT ENOUGH INFORMATION
2976,,15314,NOT ENOUGH INFORMATION
2977,1013,9982,SUPPORTED
2978,,12662,NOT ENOUGH INFORMATION
2979,,13864,SUPPORTED
2980,,15198,NOT ENOUGH INFORMATION
2981,1014,9478,REFUTED
2982,,13867,NOT ENOUGH INFORMATION
2983,,15347,NOT ENOUGH INFORMATION
2984,1015,13868,SUPPORTED
2985,,15687,NOT ENOUGH INFORMATION
2986,1016,13872,REFUTED
2987,,16226,REFUTED
2988,1017,7777,NOT ENOUGH INFORMATION
2989,,11437,NOT ENOUGH INFORMATION
2990,,13873,NOT ENOUGH INFORMATION
2991,,15588,NOT ENOUGH INFORMATION
2992,1018,2637,SUPPORTED
2993,,13874,SUPPORTED
2994,,16047,SUPPORTED
2995,1019,13358,SUPPORTED
2996,,13876,SUPPORTED
2997,,15591,SUPPORTED
2998,1020,919,REFUTED
2999,,6822,REFUTED
3000,,11187,NOT ENOUGH INFORMATION
3001,,13879,NOT ENOUGH INFORMATION
3002,,16279,NOT ENOUGH INFORMATION
3003,1021,2943,SUPPORTED
3004,,10861,SUPPORTED
3005,,13880,SUPPORTED
3006,,16447,NOT ENOUGH INFORMATION
3007,1022,13881,SUPPORTED
3008,,15599,SUPPORTED
3009,1023,10515,SUPPORTED
3010,,13382,SUPPORTED
3011,,13888,SUPPORTED
3012,1024,3535,SUPPORTED
3013,,13663,SUPPORTED
3014,,13905,SUPPORTED
3015,,14403,SUPPORTED
3016,1025,5038,SUPPORTED
3017,,7596,SUPPORTED
3018,,11723,SUPPORTED
3019,,13922,SUPPORTED
3020,,14423,SUPPORTED
3021,1026,13960,REFUTED
3022,,15267,REFUTED
3023,1027,4658,REFUTED
3024,,7087,REFUTED
3025,,13961,NOT ENOUGH INFORMATION
3026,,14894,NOT ENOUGH INFORMATION
3027,1028,5589,SUPPORTED
3028,,13976,REFUTED
3029,,15620,NOT ENOUGH INFORMATION
3030,1029,3639,SUPPORTED
3031,,8540,SUPPORTED
3032,,13982,SUPPORTED
3033,,16302,SUPPORTED
3034,1030,426,SUPPORTED
3035,,2768,SUPPORTED
3036,,9610,SUPPORTED
3037,,13987,SUPPORTED
3038,,15908,SUPPORTED
3039,1031,3542,REFUTED
3040,,13988,REFUTED
3041,,15311,REFUTED
3042,1032,5197,REFUTED
3043,,9275,REFUTED
3044,,12503,REFUTED
3045,,13991,REFUTED
3046,,15442,REFUTED
3047,1033,1389,SUPPORTED
3048,,2270,SUPPORTED
3049,,6548,SUPPORTED
3050,,10847,SUPPORTED
3051,,13992,REFUTED
3052,,14828,REFUTED
3053,1034,13995,SUPPORTED
3054,,15814,SUPPORTED
3055,1035,1778,SUPPORTED
3056,,7067,NOT ENOUGH INFORMATION
3057,,13996,NOT ENOUGH INFORMATION
3058,,15676,NOT ENOUGH INFORMATION
3059,1036,1146,NOT ENOUGH INFORMATION
3060,,4774,REFUTED
3061,,13999,REFUTED
3062,,16327,SUPPORTED
3063,1037,14008,NOT ENOUGH INFORMATION
3064,,16050,NOT ENOUGH INFORMATION
3065,1038,762,NOT ENOUGH INFORMATION
3066,,9849,SUPPORTED
3067,,11316,SUPPORTED
3068,,13069,SUPPORTED
3069,,14016,REFUTED
3070,,14620,REFUTED
3071,1039,14018,NOT ENOUGH INFORMATION
3072,,16116,NOT ENOUGH INFORMATION
3073,1040,11878,SUPPORTED
3074,,13892,SUPPORTED
3075,,14020,SUPPORTED
3076,1041,11135,NOT ENOUGH INFORMATION
3077,,14024,REFUTED
3078,1042,11885,SUPPORTED
3079,,14027,SUPPORTED
3080,1043,226,SUPPORTED
3081,,5708,SUPPORTED
3082,,9085,SUPPORTED
3083,,14033,SUPPORTED
3084,1044,2098,NOT ENOUGH INFORMATION
3085,,14034,REFUTED
3086,1045,4580,NOT ENOUGH INFORMATION
3087,,14035,REFUTED
3088,1046,1799,SUPPORTED
3089,,5278,NOT ENOUGH INFORMATION
3090,,14041,NOT ENOUGH INFORMATION
3091,1047,5301,NOT ENOUGH INFORMATION
3092,,14044,NOT ENOUGH INFORMATION
3093,1048,6949,SUPPORTED
3094,,11728,SUPPORTED
3095,,13679,SUPPORTED
3096,,14048,SUPPORTED
3097,1049,7106,NOT ENOUGH INFORMATION
3098,,14049,REFUTED
3099,1050,2673,REFUTED
3100,,3633,REFUTED
3101,,3792,REFUTED
3102,,12463,REFUTED
3103,,14055,REFUTED
3104,1051,9530,NOT ENOUGH INFORMATION
3105,,12464,NOT ENOUGH INFORMATION
3106,,14056,NOT ENOUGH INFORMATION
3107,1052,11413,REFUTED
3108,,14064,REFUTED
3109,1053,9091,SUPPORTED
3110,,14065,SUPPORTED
3111,1054,3774,SUPPORTED
3112,,9266,SUPPORTED
3113,,14072,SUPPORTED
3114,1055,7951,REFUTED
3115,,14074,REFUTED
3116,1056,6117,NOT ENOUGH INFORMATION
3117,,8532,NOT ENOUGH INFORMATION
3118,,10318,NOT ENOUGH INFORMATION
3119,,11150,NOT ENOUGH INFORMATION
3120,,14080,NOT ENOUGH INFORMATION
3121,1057,6381,REFUTED
3122,,14081,NOT ENOUGH INFORMATION
3123,1058,8790,SUPPORTED
3124,,13959,SUPPORTED
3125,,14084,SUPPORTED
3126,1059,6307,NOT ENOUGH INFORMATION
3127,,14090,NOT ENOUGH INFORMATION
3128,1060,8792,NOT ENOUGH INFORMATION
3129,,14096,NOT ENOUGH INFORMATION
3130,1061,5286,SUPPORTED
3131,,10338,SUPPORTED
3132,,14104,SUPPORTED
3133,1062,10564,SUPPORTED
3134,,12190,SUPPORTED
3135,,14105,SUPPORTED
3136,1063,12335,SUPPORTED
3137,,14109,SUPPORTED
3138,1064,9887,SUPPORTED
3139,,14114,SUPPORTED
3140,1065,9848,SUPPORTED
3141,,14128,SUPPORTED
3142,1066,7973,NOT ENOUGH INFORMATION
3143,,14129,NOT ENOUGH INFORMATION
3144,1067,9790,SUPPORTED
3145,,14131,SUPPORTED
3146,1068,9685,SUPPORTED
3147,,14132,SUPPORTED
3148,1069,2821,NOT ENOUGH INFORMATION
3149,,10972,NOT ENOUGH INFORMATION
3150,,14138,REFUTED
3151,1070,7224,SUPPORTED
3152,,9924,SUPPORTED
3153,,11278,SUPPORTED
3154,,14144,NOT ENOUGH INFORMATION
3155,1071,7110,NOT ENOUGH INFORMATION
3156,,12989,NOT ENOUGH INFORMATION
3157,,14145,NOT ENOUGH INFORMATION
3158,1072,8527,SUPPORTED
3159,,14146,SUPPORTED
3160,1073,7759,SUPPORTED
3161,,13133,SUPPORTED
3162,,14152,SUPPORTED
3163,1074,7668,NOT ENOUGH INFORMATION
3164,,11533,NOT ENOUGH INFORMATION
3165,,14153,NOT ENOUGH INFORMATION
3166,1075,12295,SUPPORTED
3167,,14157,SUPPORTED
3168,1076,5026,NOT ENOUGH INFORMATION
3169,,11905,REFUTED
3170,,14160,REFUTED
3171,1077,13421,REFUTED
3172,,14161,REFUTED
3173,1078,6961,NOT ENOUGH INFORMATION
3174,,11540,NOT ENOUGH INFORMATION
3175,,13145,NOT ENOUGH INFORMATION
3176,,14168,NOT ENOUGH INFORMATION
3177,1079,13935,NOT ENOUGH INFORMATION
3178,,14173,NOT ENOUGH INFORMATION
3179,1080,3283,SUPPORTED
3180,,11408,SUPPORTED
3181,,12466,SUPPORTED
3182,,13013,SUPPORTED
3183,,13939,SUPPORTED
3184,,14176,SUPPORTED
3185,1081,7766,SUPPORTED
3186,,13154,SUPPORTED
3187,,13564,NOT ENOUGH INFORMATION
3188,,14184,SUPPORTED
3189,1082,10691,SUPPORTED
3190,,14185,NOT ENOUGH INFORMATION
3191,1083,10828,SUPPORTED
3192,,14188,REFUTED
3193,1084,1184,SUPPORTED
3194,,7769,NOT ENOUGH INFORMATION
3195,,10692,NOT ENOUGH INFORMATION
3196,,14192,NOT ENOUGH INFORMATION
3197,1085,6067,NOT ENOUGH INFORMATION
3198,,14193,SUPPORTED
3199,1086,3426,REFUTED
3200,,14194,SUPPORTED
3201,1087,12636,REFUTED
3202,,14196,REFUTED
3203,1088,1547,REFUTED
3204,,6647,NOT ENOUGH INFORMATION
3205,,14201,SUPPORTED
3206,1089,6363,NOT ENOUGH INFORMATION
3207,,11292,NOT ENOUGH INFORMATION
3208,,14202,NOT ENOUGH INFORMATION
3209,1090,6023,SUPPORTED
3210,,14208,NOT ENOUGH INFORMATION
3211,1091,7325,SUPPORTED
3212,,14209,SUPPORTED
3213,1092,1306,SUPPORTED
3214,,2454,SUPPORTED
3215,,3862,SUPPORTED
3216,,13029,NOT ENOUGH INFORMATION
3217,,14210,NOT ENOUGH INFORMATION
3218,1093,8236,NOT ENOUGH INFORMATION
3219,,14211,NOT ENOUGH INFORMATION
3220,1094,11158,NOT ENOUGH INFORMATION
3221,,14212,NOT ENOUGH INFORMATION
3222,1095,8791,SUPPORTED
3223,,14214,SUPPORTED
3224,1096,3460,REFUTED
3225,,6739,REFUTED
3226,,13037,REFUTED
3227,,14218,REFUTED
3228,1097,7958,SUPPORTED
3229,,14220,SUPPORTED
3230,1098,6613,NOT ENOUGH INFORMATION
3231,,14224,NOT ENOUGH INFORMATION
3232,1099,11163,NOT ENOUGH INFORMATION
3233,,14227,REFUTED
3234,1100,4797,SUPPORTED
3235,,14228,SUPPORTED
3236,1101,6585,REFUTED
3237,,10555,REFUTED
3238,,14232,REFUTED
3239,1102,9782,SUPPORTED
3240,,12493,SUPPORTED
3241,,14233,SUPPORTED
3242,1103,2405,SUPPORTED
3243,,11006,SUPPORTED
3244,,14236,NOT ENOUGH INFORMATION
3245,1104,11962,SUPPORTED
3246,,14240,SUPPORTED
3247,1105,15,NOT ENOUGH INFORMATION
3248,,11175,SUPPORTED
3249,,14241,SUPPORTED
3250,1106,6552,SUPPORTED
3251,,9785,NOT ENOUGH INFORMATION
3252,,13193,REFUTED
3253,,13737,REFUTED
3254,,14247,REFUTED
3255,1107,2890,SUPPORTED
3256,,12917,SUPPORTED
3257,,14250,SUPPORTED
3258,1108,1207,SUPPORTED
